,device_number,device_description,site,work_order_number,work_order_priority_description,wo_type_description,problem_reported,lot_year,num_parts_from_storeroom,num_parts_from_po,repair_part_number,repair_part_name,repair_part_stocktype,total_parts_used
3834,NSTD,Non Standard Training Device,Warfighter Support Center,DR5441217,Bench/Depot Repair,Corrective COR,2012-10-17 15:57:35,4.0,5.0,0.0,905 NSTD,TERMINAL,CONSUMABLE,5.0
3835,NSTD,Non Standard Training Device,Warfighter Support Center,DR5441217,Bench/Depot Repair,Corrective COR,2012-10-17 15:57:35,4.0,6.0,0.0,5857BK005,WIRE,CONSUMABLE,6.0
3836,NSTD,Non Standard Training Device,Warfighter Support Center,DR5325068,Bench/Depot Repair,Corrective COR,2012-08-01 14:59:40,4.0,2.0,0.0,NEV220M35DE,CAPACITOR,CONSUMABLE,2.0
3837,NSTD,Non Standard Training Device,Warfighter Support Center,DR5325068,Bench/Depot Repair,Corrective COR,2012-08-01 14:59:40,4.0,1.0,0.0,124-WESTERN,ADAPTER,CONSUMABLE,1.0
3838,NSTD,Non Standard Training Device,Warfighter Support Center,DR5325068,Bench/Depot Repair,Corrective COR,2012-08-01 14:59:40,4.0,1.0,0.0,124-WESTERN,ADAPTER,CONSUMABLE,1.0
3839,NSTD,Non Standard Training Device,Warfighter Support Center,DR6026187,Bench/Depot Repair,Corrective COR,2013-11-21 13:41:12,5.0,1.0,0.0,MS25043-18D,"PROTECTIVE CAP, RECEPTACLE, ALUMINUM ALLOY, GLENAIR",CONSUMABLE,1.0
3840,NSTD,Non Standard Training Device,Warfighter Support Center,DR6026187,Bench/Depot Repair,Corrective COR,2013-11-21 13:41:12,5.0,2.0,0.0,MS3106F16-9P,CONNECTOR,CONSUMABLE,2.0
3841,NSTD,Non Standard Training Device,Warfighter Support Center,DR6026187,Bench/Depot Repair,Corrective COR,2013-11-21 13:41:12,5.0,2.0,0.0,CD4078BE,I. C.,CONSUMABLE,2.0
3842,NSTD,Non Standard Training Device,Warfighter Support Center,DR6175043,Bench/Depot Repair,Corrective COR,2014-03-06 14:58:27,5.0,1.0,0.0,4GTA3,NIPPLE,CONSUMABLE,1.0
3843,NSTD,Non Standard Training Device,Warfighter Support Center,DR6175043,Bench/Depot Repair,Corrective COR,2014-03-06 14:58:27,5.0,1.0,0.0,124-WESTERN,ADAPTER,CONSUMABLE,1.0
3844,NSTD,Non Standard Training Device,Warfighter Support Center,DR6175043,Bench/Depot Repair,Corrective COR,2014-03-06 14:58:27,5.0,1.0,0.0,124-WESTERN,ADAPTER,CONSUMABLE,1.0
3845,NSTD,Non Standard Training Device,Warfighter Support Center,DR6175043,Bench/Depot Repair,Corrective COR,2014-03-06 14:58:27,5.0,1.0,0.0,815000-NSTD,VALVE,CONSUMABLE,1.0
3847,NSTD,Non Standard Training Device,Warfighter Support Center,DR5325061,Bench/Depot Repair,Corrective COR,2012-08-01 14:59:39,4.0,1.0,0.0,124-WESTERN,ADAPTER,CONSUMABLE,1.0
3848,NSTD,Non Standard Training Device,Warfighter Support Center,DR5325059,Bench/Depot Repair,Corrective COR,2012-08-01 14:59:37,4.0,1.0,0.0,124-WESTERN,ADAPTER,CONSUMABLE,1.0
3849,NSTD,Non Standard Training Device,Warfighter Support Center,DR5325059,Bench/Depot Repair,Corrective COR,2012-08-01 14:59:37,4.0,1.0,0.0,4GTA3,NIPPLE,CONSUMABLE,1.0
3850,NSTD,Non Standard Training Device,Warfighter Support Center,DR5615374,Bench/Depot Repair,Corrective COR,2013-02-11 10:56:11,4.0,23.0,0.0,5857BK005,WIRE,CONSUMABLE,23.0
3851,NSTD,Non Standard Training Device,Warfighter Support Center,DR5615374,Bench/Depot Repair,Corrective COR,2013-02-11 10:56:11,4.0,4.0,0.0,905 NSTD,TERMINAL,CONSUMABLE,4.0
3852,NSTD,Non Standard Training Device,Warfighter Support Center,DR5615374,Bench/Depot Repair,Corrective COR,2013-02-11 10:56:11,4.0,20.0,0.0,5857BK005,WIRE,CONSUMABLE,20.0
3853,NSTD,Non Standard Training Device,Warfighter Support Center,DR5615374,Bench/Depot Repair,Corrective COR,2013-02-11 10:56:11,4.0,1.0,0.0,5857BK005,WIRE,CONSUMABLE,1.0
3854,NSTD,Non Standard Training Device,Warfighter Support Center,DR5615375,Bench/Depot Repair,Corrective COR,2013-02-11 10:56:11,4.0,4.0,0.0,905 NSTD,TERMINAL,CONSUMABLE,4.0
3855,NSTD,Non Standard Training Device,Warfighter Support Center,DR5615375,Bench/Depot Repair,Corrective COR,2013-02-11 10:56:11,4.0,20.0,0.0,5857BK005,WIRE,CONSUMABLE,20.0
