,device_number,device_description,site,work_order_number,work_order_priority_description,wo_type_description,problem_reported,lot_year,num_parts_from_storeroom,num_parts_from_po,repair_part_number,repair_part_name,repair_part_stocktype,total_parts_used
78262,EST,Engagement Skills Trainer (EST) 2000,Warfighter Support Center,5971407,System - Device Down,Corrective COR,2013-10-10 10:16:00,5.0,1.0,0.0,DVI-DB15,DVI CONNECTOR (LOT II'S AND UP),CONSUMABLE,1.0
78383,EST,Engagement Skills Trainer (EST) 2000,Warfighter Support Center,6302708,System - Device Down,Corrective COR,2014-05-28 16:24:00,6.0,1.0,0.0,DVI-DB15,DVI CONNECTOR (LOT II'S AND UP),CONSUMABLE,1.0
78384,EST,Engagement Skills Trainer (EST) 2000,Warfighter Support Center,6302708,System - Device Down,Corrective COR,2014-05-28 16:24:00,6.0,1.0,0.0,921340042,CABLE,CONSUMABLE,1.0
78385,EST,Engagement Skills Trainer (EST) 2000,Warfighter Support Center,6302708,System - Device Down,Corrective COR,2014-05-28 16:24:00,6.0,1.0,0.0,921340381,"COMPUTER, EST",REPAIRABLE,1.0
78668,EST,Engagement Skills Trainer (EST) 2000,Warfighter Support Center,6476052,System - Device Down,Corrective COR,2014-09-18 13:35:00,6.0,1.0,0.0,921340380,AUTO TRACKER,REPAIRABLE,1.0
78717,EST,Engagement Skills Trainer (EST) 2000,Warfighter Support Center,5774299,System - Device Down,Corrective COR,2013-05-31 10:59:00,5.0,1.0,0.0,921340235-009,ATTR COMPUTER,REPAIRABLE,1.0
78719,EST,Engagement Skills Trainer (EST) 2000,Warfighter Support Center,5704525,System - Device Down,Corrective COR,2013-04-12 13:34:00,4.0,1.0,0.0,921340380,AUTO TRACKER,REPAIRABLE,1.0
78741,EST,Engagement Skills Trainer (EST) 2000,Warfighter Support Center,6666423,System - Device Down,Corrective COR,2015-02-02 10:44:00,6.0,1.0,0.0,921340235-009,ATTR COMPUTER,REPAIRABLE,1.0
78742,EST,Engagement Skills Trainer (EST) 2000,Warfighter Support Center,6666423,System - Device Down,Corrective COR,2015-02-02 10:44:00,6.0,1.0,0.0,921340381,"COMPUTER, EST",REPAIRABLE,1.0
78769,EST,Engagement Skills Trainer (EST) 2000,Warfighter Support Center,6489127,System - Device Down,Corrective COR,2014-09-26 14:10:00,6.0,1.0,0.0,921340381,"COMPUTER, EST",REPAIRABLE,1.0
78770,EST,Engagement Skills Trainer (EST) 2000,Warfighter Support Center,6489127,System - Device Down,Corrective COR,2014-09-26 14:10:00,6.0,1.0,0.0,DVI-DB15,DVI CONNECTOR (LOT II'S AND UP),CONSUMABLE,1.0
78771,EST,Engagement Skills Trainer (EST) 2000,Warfighter Support Center,6489127,System - Device Down,Corrective COR,2014-09-26 14:10:00,6.0,1.0,0.0,921340042,CABLE,CONSUMABLE,1.0
78840,EST,Engagement Skills Trainer (EST) 2000,Warfighter Support Center,6606297,System - Device Down,Corrective COR,2014-12-15 11:03:00,6.0,1.0,0.0,KQ2P-13,"PLUG, TUBE, 1/2"" SIZE, 145PSI MAX, TERMINATOR",CONSUMABLE,1.0
78841,EST,Engagement Skills Trainer (EST) 2000,Warfighter Support Center,6606297,System - Device Down,Corrective COR,2014-12-15 11:03:00,6.0,1.0,0.0,KQ2P-16,"PLUG, TUBE, 16mm SIZE, 145PSI MAX, TERMINATOR",CONSUMABLE,1.0
79156,EST,Engagement Skills Trainer (EST) 2000,Warfighter Support Center,6651184,System - Device Down,Corrective COR,2015-01-24 10:58:00,6.0,1.0,0.0,921340202-8,PRINTER HP,REPAIRABLE,1.0
79201,EST,Engagement Skills Trainer (EST) 2000,Warfighter Support Center,5772376,System - Device Down,Corrective COR,2013-05-20 12:52:00,5.0,1.0,0.0,07N84160-5.19,HARDDRIVE,CONSUMABLE,1.0
79270,EST,Engagement Skills Trainer (EST) 2000,Warfighter Support Center,6104628,System - Device Down,Corrective COR,2014-01-27 09:15:00,5.0,1.0,0.0,KQ2P-13,"PLUG, TUBE, 1/2"" SIZE, 145PSI MAX, TERMINATOR",CONSUMABLE,1.0
79271,EST,Engagement Skills Trainer (EST) 2000,Warfighter Support Center,6104628,System - Device Down,Corrective COR,2014-01-27 09:15:00,5.0,1.0,0.0,921340009,"COMPRESSOR, 2 HEAD 1.0HP3CFM, CUBIC",REPAIRABLE,1.0
79272,EST,Engagement Skills Trainer (EST) 2000,Warfighter Support Center,6104628,System - Device Down,Corrective COR,2014-01-27 09:15:00,5.0,1.0,0.0,KQ2P-16,"PLUG, TUBE, 16mm SIZE, 145PSI MAX, TERMINATOR",CONSUMABLE,1.0
