,device_number,device_description,site,work_order_number,work_order_priority_description,wo_type_description,problem_reported,lot_year,num_parts_from_storeroom,num_parts_from_po,repair_part_number,repair_part_name,repair_part_stocktype,total_parts_used
158258,NTC,NTC Instrumentation System,"Ft Irwin, CA",8752773,Bench/Depot Repair,Corrective COR,2018-02-26 09:30:00,9.0,1.0,0.0,112960-001 REV C,"CIRCUIT, MEMBRANE RAYTHEON",REPAIRABLE,1.0
158259,NTC,NTC Instrumentation System,"Ft Irwin, CA",8753376,Corrective Maintenance,Corrective COR,2018-02-27 09:30:00,9.0,1.0,0.0,112901-001LF,CIC-RE NON B/C,REPAIRABLE,1.0
158260,NTC,NTC Instrumentation System,"Ft Irwin, CA",8753381,Corrective Maintenance,Corrective COR,2018-02-27 09:30:00,9.0,1.0,0.0,112901-001LF,CIC-RE NON B/C,REPAIRABLE,1.0
158261,NTC,NTC Instrumentation System,"Ft Irwin, CA",8754666,Bench/Depot Repair,Corrective COR,2018-02-27 09:30:00,9.0,1.0,0.0,112901-001LF,CIC-RE NON B/C,REPAIRABLE,1.0
158262,NTC,NTC Instrumentation System,"Ft Irwin, CA",8754666,Bench/Depot Repair,Corrective COR,2018-02-27 09:30:00,9.0,1.0,0.0,RAYTHEON MEMBRANE CIRCUIT,"CIRCUIT, MEMBRANE RAYTHEON",REPAIRABLE,1.0
158263,NTC,NTC Instrumentation System,"Ft Irwin, CA",8754666,Bench/Depot Repair,Corrective COR,2018-02-27 09:30:00,9.0,1.0,0.0,112960-001 REV C,"CIRCUIT, MEMBRANE RAYTHEON",REPAIRABLE,1.0
158265,NTC,NTC Instrumentation System,"Ft Irwin, CA",8754671,Corrective Maintenance,Corrective COR,2018-02-27 09:30:00,9.0,1.0,0.0,112901-001LF,CIC-RE NON B/C,REPAIRABLE,1.0
158267,NTC,NTC Instrumentation System,"Ft Irwin, CA",8754676,Bench/Depot Repair,Corrective COR,2018-02-27 09:30:00,9.0,1.0,0.0,RAYTHEON MEMBRANE CIRCUIT,"CIRCUIT, MEMBRANE RAYTHEON",REPAIRABLE,1.0
158269,NTC,NTC Instrumentation System,"Ft Irwin, CA",8754676,Bench/Depot Repair,Corrective COR,2018-02-27 09:30:00,9.0,1.0,0.0,112960-001 REV C,"CIRCUIT, MEMBRANE RAYTHEON",REPAIRABLE,1.0
158271,NTC,NTC Instrumentation System,"Ft Irwin, CA",8754676,Bench/Depot Repair,Corrective COR,2018-02-27 09:30:00,9.0,1.0,0.0,112901-001LF,CIC-RE NON B/C,REPAIRABLE,1.0
158273,NTC,NTC Instrumentation System,"Ft Irwin, CA",8754679,Corrective Maintenance,Corrective COR,2018-02-27 09:30:00,9.0,1.0,0.0,112901-001LF,CIC-RE NON B/C,REPAIRABLE,1.0
158279,NTC,NTC Instrumentation System,"Ft Irwin, CA",8754687,Bench/Depot Repair,Corrective COR,2018-02-27 09:30:00,9.0,1.0,0.0,112960-001 REV C,"CIRCUIT, MEMBRANE RAYTHEON",REPAIRABLE,1.0
158280,NTC,NTC Instrumentation System,"Ft Irwin, CA",8754687,Bench/Depot Repair,Corrective COR,2018-02-27 09:30:00,9.0,1.0,0.0,RAYTHEON MEMBRANE CIRCUIT,"CIRCUIT, MEMBRANE RAYTHEON",REPAIRABLE,1.0
158281,NTC,NTC Instrumentation System,"Ft Irwin, CA",8754687,Bench/Depot Repair,Corrective COR,2018-02-27 09:30:00,9.0,1.0,0.0,112901-001LF,CIC-RE NON B/C,REPAIRABLE,1.0
158283,NTC,NTC Instrumentation System,"Ft Irwin, CA",8754690,Corrective Maintenance,Corrective COR,2018-02-27 09:30:00,9.0,1.0,0.0,112901-001LF,CIC-RE NON B/C,REPAIRABLE,1.0
158287,NTC,NTC Instrumentation System,"Ft Irwin, CA",8754695,Bench/Depot Repair,Corrective COR,2018-02-27 09:30:00,9.0,1.0,0.0,RAYTHEON MEMBRANE CIRCUIT,"CIRCUIT, MEMBRANE RAYTHEON",REPAIRABLE,1.0
158288,NTC,NTC Instrumentation System,"Ft Irwin, CA",8754695,Bench/Depot Repair,Corrective COR,2018-02-27 09:30:00,9.0,1.0,0.0,112901-001LF,CIC-RE NON B/C,REPAIRABLE,1.0
158289,NTC,NTC Instrumentation System,"Ft Irwin, CA",8754695,Bench/Depot Repair,Corrective COR,2018-02-27 09:30:00,9.0,1.0,0.0,112960-001 REV C,"CIRCUIT, MEMBRANE RAYTHEON",REPAIRABLE,1.0
158314,NTC,NTC Instrumentation System,"Ft Irwin, CA",8757081,Corrective Maintenance,Corrective COR,2018-03-02 09:30:00,9.0,1.0,0.0,112901-001LF,CIC-RE NON B/C,REPAIRABLE,1.0
